ID,Date,LocationDescription,Arrest,Domestic,Beat,District,CommunityArea,Year,Latitude,Longitude
8944262,12/25/12 21:00,STREET,FALSE,FALSE,823,8,66,2012,41.78331969,-87.69824096
8944123,12/25/12 20:00,STREET,FALSE,FALSE,621,6,71,2012,41.7479309,-87.64745843
8944048,12/25/12 18:00,STREET,FALSE,FALSE,931,9,61,2012,41.80506066,-87.67353637
8967291,12/25/12 18:00,STREET,FALSE,FALSE,221,2,38,2012,41.81662882,-87.60685344
8944046,12/25/12 18:00,STREET,FALSE,FALSE,232,2,40,2012,41.78870922,-87.61921808
8943982,12/25/12 17:20,STREET,FALSE,FALSE,834,8,70,2012,41.74036486,-87.73118713
8944025,12/25/12 16:30,STREET,FALSE,FALSE,1112,11,23,2012,41.89859969,-87.71871284
8946077,12/25/12 15:30,STREET,FALSE,FALSE,1421,14,23,2012,41.91260981,-87.70667483
8944024,12/25/12 15:00,STREET,FALSE,FALSE,1132,11,29,2012,41.86789127,-87.72432326
8943931,12/25/12 14:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,611,6,71,2012,41.74912839,-87.67053642
8944887,12/25/12 14:00,STREET,FALSE,FALSE,523,5,53,2012,41.65937306,-87.63904154
8947671,12/25/12 12:30,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,924,9,61,2012,41.80866159,-87.67027524
8946872,12/25/12 12:00,STREET,FALSE,FALSE,1912,19,6,2012,41.95439338,-87.66767499
8944630,12/25/12 12:00,STREET,FALSE,FALSE,1213,12,24,2012,41.89700922,-87.65739165
8943877,12/25/12 10:00,GAS STATION,FALSE,FALSE,332,3,43,2012,41.77326345,-87.57663307
8943770,12/25/12 10:00,STREET,FALSE,FALSE,614,6,71,2012,41.74310202,-87.66913269
8950180,12/25/12 8:30,STREET,FALSE,FALSE,1624,16,15,2012,41.96023807,-87.74980661
8943780,12/25/12 5:00,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,724,7,68,2012,41.77555801,-87.65303728
8946340,12/25/12 2:00,STREET,FALSE,FALSE,923,9,63,2012,41.79712624,-87.69973663
8943781,12/25/12 1:00,VEHICLE NON-COMMERCIAL,TRUE,FALSE,1724,17,14,2012,41.96178433,-87.69833594
8954470,12/25/12 1:00,STREET,FALSE,FALSE,2431,,1,2012,,
8945596,12/25/12 0:01,STREET,FALSE,FALSE,815,8,56,2012,41.8055379,-87.74202458
8944054,12/25/12 0:00,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,925,9,61,2012,41.81688292,-87.64316478
8956738,12/25/12 0:00,STREET,FALSE,FALSE,1934,19,6,2012,41.9337093,-87.64152082
8943604,12/24/12 23:30,STREET,FALSE,FALSE,2222,22,71,2012,41.73356185,-87.64978757
8943563,12/24/12 23:30,STREET,FALSE,FALSE,1112,11,23,2012,41.89370167,-87.71931073
8943595,12/24/12 21:55,GAS STATION,FALSE,FALSE,421,4,43,2012,41.75710396,-87.55835469
8944263,12/24/12 20:00,RESIDENCE,TRUE,FALSE,1813,18,7,2012,41.91250446,-87.64697053
8943477,12/24/12 19:45,ALLEY,FALSE,FALSE,1115,11,26,2012,41.88051269,-87.73435316
8943946,12/24/12 19:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,833,8,65,2012,41.75464162,-87.74138516
8943294,12/24/12 16:00,STREET,TRUE,FALSE,1914,19,3,2012,41.96435979,-87.65492264
8948718,12/24/12 16:00,STREET,FALSE,FALSE,911,9,58,2012,41.82346977,-87.70044923
8943322,12/24/12 15:55,STREET,FALSE,FALSE,1023,10,30,2012,41.85463589,-87.69539593
8943432,12/24/12 15:00,STREET,FALSE,FALSE,2523,25,21,2012,41.93375506,-87.72471143
8943955,12/24/12 14:00,STREET,FALSE,FALSE,923,,63,2012,,
8960548,12/24/12 12:00,STREET,FALSE,FALSE,732,7,68,2012,41.76143415,-87.64080871
9125365,12/24/12 12:00,STREET,FALSE,FALSE,2024,,3,2012,,
8942978,12/24/12 9:30,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1723,17,16,2012,41.95919326,-87.71380719
8943152,12/24/12 9:20,STREET,FALSE,FALSE,614,6,71,2012,41.74527852,-87.66680902
8942945,12/24/12 7:30,STREET,FALSE,FALSE,921,9,58,2012,41.82127838,-87.69226753
8943006,12/24/12 7:00,ALLEY,FALSE,FALSE,1124,11,27,2012,41.87974135,-87.7080573
8944276,12/24/12 3:30,STREET,FALSE,FALSE,432,4,52,2012,41.70446284,-87.53790098
8950670,12/24/12 2:00,STREET,FALSE,FALSE,233,2,41,2012,41.79818339,-87.59676007
8943514,12/24/12 2:00,STREET,FALSE,FALSE,1235,12,31,2012,41.85394443,-87.65890608
8943602,12/24/12 0:01,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1831,18,8,2012,41.89328359,-87.6350927
8943057,12/24/12 0:01,STREET,FALSE,FALSE,1213,12,24,2012,41.89903054,-87.66752299
8943398,12/24/12 0:00,STREET,FALSE,FALSE,133,1,35,2012,41.84547478,-87.62547228
8942909,12/23/12 22:30,STREET,FALSE,FALSE,922,9,58,2012,41.80760989,-87.70381848
8943031,12/23/12 22:00,STREET,FALSE,FALSE,911,9,58,2012,41.82426613,-87.70604747
8943399,12/23/12 21:30,RESIDENCE-GARAGE,FALSE,FALSE,1931,19,7,2012,41.92685072,-87.66832887
8947711,12/23/12 21:30,RESIDENCE-GARAGE,FALSE,FALSE,1931,19,7,2012,41.92685072,-87.66832887
8944327,12/23/12 20:53,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,821,8,57,2012,41.81533242,-87.72161893
8954339,12/23/12 20:00,STREET,FALSE,FALSE,334,,43,2012,,
8946264,12/23/12 18:00,STREET,FALSE,FALSE,1235,12,31,2012,41.85431431,-87.64584582
8942448,12/23/12 17:00,VEHICLE NON-COMMERCIAL,FALSE,FALSE,424,4,46,2012,41.74477916,-87.55063921
8942661,12/23/12 17:00,STREET,FALSE,FALSE,723,7,68,2012,41.77964107,-87.6446715
8942695,12/23/12 17:00,STREET,FALSE,FALSE,934,9,61,2012,41.79985811,-87.64740376
8942520,12/23/12 16:45,STREET,TRUE,FALSE,321,3,42,2012,41.77644543,-87.5962573
8942542,12/23/12 16:15,STREET,TRUE,FALSE,1414,14,22,2012,41.91759925,-87.70224265
8943019,12/23/12 14:30,STREET,FALSE,FALSE,1434,14,24,2012,41.91310119,-87.68836623
8942371,12/23/12 14:15,STREET,FALSE,FALSE,1133,11,29,2012,41.86639816,-87.71554464
8942348,12/23/12 14:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,924,9,61,2012,41.81080415,-87.67539953
8942233,12/23/12 12:30,STREET,FALSE,FALSE,2521,25,19,2012,41.93205746,-87.74922194
8942543,12/23/12 11:00,STREET,FALSE,FALSE,1724,17,16,2012,41.95461601,-87.70574145
8942467,12/23/12 10:00,STREET,FALSE,FALSE,913,9,60,2012,41.836524,-87.65613132
8942113,12/23/12 9:10,STREET,FALSE,FALSE,2524,25,22,2012,41.92570498,-87.71931998
8942114,12/23/12 9:00,STREET,FALSE,FALSE,623,6,44,2012,41.74867483,-87.61955933
8943956,12/23/12 7:00,STREET,FALSE,FALSE,834,8,70,2012,41.74049201,-87.71943141
8942925,12/23/12 7:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,212,2,36,2012,41.8292675,-87.60662984
8942121,12/23/12 6:30,OTHER,FALSE,FALSE,1133,11,27,2012,41.87683006,-87.71115539
8942052,12/23/12 2:00,STREET,FALSE,FALSE,2522,25,20,2012,41.91720967,-87.73771007
8942471,12/23/12 2:00,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1531,15,25,2012,41.90039636,-87.74689522
8942848,12/23/12 1:00,OTHER,FALSE,FALSE,834,8,70,2012,41.74931223,-87.73820924
8942231,12/23/12 0:01,STREET,FALSE,TRUE,623,6,44,2012,41.74959159,-87.61958582
8943417,12/23/12 0:00,STREET,FALSE,FALSE,512,5,49,2012,41.70714616,-87.61269077
8949628,12/22/12 23:45,STREET,FALSE,FALSE,2222,22,71,2012,41.73567619,-87.65834955
8941928,12/22/12 23:30,STREET,FALSE,FALSE,1222,12,27,2012,41.88294305,-87.7023855
8942648,12/22/12 23:00,STREET,FALSE,FALSE,2031,20,4,2012,41.97391487,-87.69310744
8942364,12/22/12 23:00,STREET,FALSE,FALSE,1733,17,21,2012,41.94656164,-87.70522129
8946331,12/22/12 22:00,STREET,FALSE,FALSE,222,2,39,2012,41.80720712,-87.5866433
8946895,12/22/12 22:00,STREET,FALSE,FALSE,1731,17,16,2012,41.9461507,-87.73620934
8942084,12/22/12 21:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1712,17,13,2012,41.97563011,-87.72907536
8941814,12/22/12 20:20,STREET,FALSE,FALSE,1234,12,31,2012,41.85399116,-87.68464749
8942891,12/22/12 20:00,STREET,FALSE,FALSE,1733,17,16,2012,41.95327193,-87.70937211
8942177,12/22/12 20:00,STREET,FALSE,FALSE,935,9,37,2012,41.8024472,-87.63305397
8946403,12/22/12 18:00,STREET,FALSE,FALSE,2511,25,19,2012,41.93759087,-87.77876573
8941861,12/22/12 18:00,STREET,FALSE,FALSE,2511,25,19,2012,41.93661677,-87.78968992
8942090,12/22/12 18:00,STREET,FALSE,FALSE,2521,25,19,2012,41.93500253,-87.75202868
8941840,12/22/12 17:00,STREET,FALSE,FALSE,1132,11,26,2012,41.87442201,-87.72888769
8944127,12/22/12 14:00,STREET,FALSE,FALSE,1032,10,30,2012,41.83692556,-87.71568873
8941490,12/22/12 14:00,STREET,FALSE,FALSE,2535,25,23,2012,41.90464512,-87.71920221
8942187,12/22/12 14:00,STREET,FALSE,FALSE,1533,15,25,2012,41.87106112,-87.74543412
8944313,12/22/12 13:00,STREET,FALSE,FALSE,1421,14,22,2012,41.91740882,-87.69361743
8941398,12/22/12 12:30,STREET,FALSE,FALSE,233,2,41,2012,41.7966764,-87.60401295
8941321,12/22/12 12:00,STREET,FALSE,FALSE,813,8,62,2012,41.78926585,-87.72810055
8941437,12/22/12 10:30,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,833,8,65,2012,41.75464162,-87.74138516
8950580,12/22/12 9:00,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,815,8,57,2012,41.8197805,-87.72412631
8941862,12/22/12 9:00,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2221,22,73,2012,41.72725784,-87.66418551
8941310,12/22/12 9:00,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2212,22,72,2012,41.70521574,-87.66282475
8942431,12/22/12 9:00,STREET,FALSE,FALSE,822,8,62,2012,41.78883272,-87.71939578
8941619,12/22/12 8:00,STREET,FALSE,FALSE,523,5,53,2012,41.66598451,-87.62693312
8953032,12/22/12 7:00,STREET,FALSE,FALSE,1912,19,6,2012,41.96110468,-87.66939204
8946115,12/22/12 7:00,STREET,FALSE,FALSE,1912,19,3,2012,41.96845374,-87.67273549
8941107,12/22/12 5:20,STREET,FALSE,FALSE,815,8,57,2012,41.80518059,-87.73344884
8941484,12/22/12 3:00,STREET,FALSE,FALSE,1731,17,16,2012,41.94310862,-87.7306727
8941091,12/22/12 2:45,STREET,FALSE,FALSE,2512,25,18,2012,41.92386546,-87.80462156
8941420,12/22/12 1:55,STREET,FALSE,FALSE,825,8,66,2012,41.77865836,-87.6871414
8941061,12/22/12 1:49,STREET,FALSE,FALSE,921,9,58,2012,41.81986303,-87.69981338
8941384,12/22/12 1:45,STREET,FALSE,FALSE,1121,11,23,2012,41.90075936,-87.71512538
8941786,12/22/12 1:00,STREET,FALSE,FALSE,1112,11,23,2012,41.89514957,-87.718599
8941057,12/22/12 0:35,STREET,FALSE,FALSE,1214,12,28,2012,41.88669429,-87.6450287
8941272,12/21/12 23:30,STREET,FALSE,FALSE,1212,12,24,2012,41.90304575,-87.67904883
8941268,12/21/12 23:00,STREET,FALSE,FALSE,1921,19,5,2012,41.94013102,-87.68578936
8943274,12/21/12 22:30,STREET,FALSE,FALSE,925,9,61,2012,41.8233559,-87.64532593
8941058,12/21/12 22:00,STREET,FALSE,FALSE,1411,14,22,2012,41.92870514,-87.68792611
8941460,12/21/12 22:00,STREET,FALSE,FALSE,914,9,60,2012,41.83971229,-87.64404615
8941108,12/21/12 22:00,STREET,FALSE,FALSE,1032,10,30,2012,41.84320578,-87.71338964
8941761,12/21/12 22:00,STREET,FALSE,FALSE,1215,12,24,2012,41.89262381,-87.66017413
8941439,12/21/12 22:00,STREET,FALSE,FALSE,1712,17,14,2012,41.97287265,-87.74074781
8943320,12/21/12 22:00,STREET,FALSE,FALSE,922,9,58,2012,41.80684679,-87.68698292
8941189,12/21/12 21:00,STREET,FALSE,FALSE,1513,15,25,2012,41.88053799,-87.77195179
8940994,12/21/12 20:55,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1821,18,8,2012,41.91101269,-87.63802964
8941614,12/21/12 20:25,STREET,FALSE,FALSE,2433,24,77,2012,41.9965361,-87.66673568
8941167,12/21/12 20:00,STREET,FALSE,FALSE,1532,15,25,2012,41.89058334,-87.74589786
8942483,12/21/12 20:00,STREET,FALSE,FALSE,1421,14,22,2012,41.9166528,-87.69732489
8941240,12/21/12 19:00,STREET,FALSE,FALSE,1914,19,3,2012,41.965369,-87.65156955
8943062,12/21/12 19:00,STREET,FALSE,FALSE,2523,25,21,2012,41.93605305,-87.72130095
8941070,12/21/12 19:00,STREET,FALSE,FALSE,222,2,39,2012,41.80409874,-87.59399287
8942671,12/21/12 18:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1533,15,25,2012,41.87568855,-87.7514833
8941220,12/21/12 18:00,STREET,FALSE,FALSE,834,8,70,2012,41.74888541,-87.73318168
8942372,12/21/12 18:00,STREET,FALSE,FALSE,232,2,68,2012,41.78713749,-87.63046319
8941480,12/21/12 17:00,STREET,FALSE,FALSE,1032,10,30,2012,41.84369762,-87.71096636
8948539,12/21/12 17:00,STREET,FALSE,FALSE,1925,19,6,2012,41.94172804,-87.64657266
8940710,12/21/12 16:45,STREET,FALSE,FALSE,922,9,58,2012,41.81398119,-87.68539252
8940832,12/21/12 16:30,STREET,FALSE,FALSE,1122,11,26,2012,41.88088894,-87.72139434
8941204,12/21/12 16:00,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,523,5,53,2012,41.67568197,-87.62364617
8940629,12/21/12 16:00,STREET,FALSE,FALSE,1233,12,31,2012,41.8595937,-87.66151915
8940765,12/21/12 15:30,STREET,FALSE,FALSE,911,9,58,2012,41.8235823,-87.70595508
8941720,12/21/12 15:10,VACANT LOT/LAND,FALSE,FALSE,2212,22,75,2012,41.68122442,-87.66985726
8940888,12/21/12 15:00,STREET,FALSE,FALSE,1221,12,24,2012,41.89184431,-87.68934039
8956157,12/21/12 14:00,STREET,FALSE,FALSE,223,2,38,2012,41.8054498,-87.61401463
8940655,12/21/12 12:45,STREET,FALSE,FALSE,722,7,69,2012,41.76919863,-87.62876385
8940638,12/21/12 11:00,STREET,FALSE,FALSE,731,7,69,2012,41.76555062,-87.62683903
8940390,12/21/12 10:30,STREET,FALSE,FALSE,931,9,61,2012,41.80519044,-87.67081352
8940627,12/21/12 10:00,STREET,FALSE,FALSE,1133,11,27,2012,41.87071988,-87.71647599
8940221,12/21/12 9:30,STREET,FALSE,FALSE,1511,15,25,2012,41.89889189,-87.76811421
8940214,12/21/12 9:30,STREET,FALSE,FALSE,1923,19,6,2012,41.95125978,-87.65274558
8941244,12/21/12 9:25,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,321,3,42,2012,41.77540703,-87.59310534
8940415,12/21/12 9:00,VEHICLE NON-COMMERCIAL,FALSE,FALSE,133,1,35,2012,41.84372635,-87.62319413
8940582,12/21/12 9:00,STREET,FALSE,FALSE,511,5,49,2012,41.71793517,-87.62300201
8953244,12/21/12 9:00,RESIDENCE,FALSE,FALSE,413,4,48,2012,41.72736894,-87.57806208
8940349,12/21/12 9:00,STREET,FALSE,FALSE,634,6,49,2012,41.7251138,-87.62647996
8940346,12/21/12 8:00,STREET,FALSE,FALSE,922,9,58,2012,41.81388504,-87.6991423
8945975,12/21/12 8:00,STREET,FALSE,FALSE,1915,19,3,2012,41.95474231,-87.6453999
8939763,12/21/12 7:40,OTHER,FALSE,FALSE,2514,25,19,2012,41.934935,-87.77378673
8939826,12/21/12 7:20,STREET,FALSE,FALSE,2234,22,75,2012,41.69653123,-87.64723588
8940658,12/21/12 7:00,STREET,FALSE,FALSE,323,3,69,2012,41.76295542,-87.61988125
8941501,12/21/12 7:00,STREET,FALSE,FALSE,1221,12,24,2012,41.89338255,-87.69402251
8939693,12/21/12 6:45,STREET,FALSE,FALSE,2232,22,73,2012,41.70992139,-87.64641597
8939894,12/21/12 6:30,STREET,FALSE,FALSE,2533,25,25,2012,41.91203893,-87.75259346
8940805,12/21/12 6:00,STREET,FALSE,FALSE,1022,10,29,2012,41.85397354,-87.70517365
8939634,12/21/12 5:30,STREET,FALSE,FALSE,1914,19,3,2012,41.9666815,-87.65494213
8941819,12/21/12 3:30,STREET,FALSE,FALSE,1033,10,30,2012,41.84056439,-87.70354696
8941519,12/21/12 3:00,STREET,FALSE,FALSE,1235,12,31,2012,41.85748942,-87.64493083
8939825,12/21/12 2:00,STREET,FALSE,FALSE,431,4,51,2012,41.72165274,-87.5607552
8941066,12/21/12 2:00,STREET,FALSE,FALSE,1924,19,6,2012,41.9472072,-87.64961635
8939743,12/21/12 0:30,STREET,FALSE,FALSE,322,3,69,2012,41.76634803,-87.61998662
8939578,12/21/12 0:15,ALLEY,FALSE,FALSE,2522,25,19,2012,41.92404097,-87.75289252
8939610,12/21/12 0:03,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,215,2,38,2012,41.8129154,-87.61683635
8940497,12/21/12 0:01,STREET,FALSE,FALSE,1914,19,3,2012,41.96347646,-87.6559027
8950118,12/21/12 0:00,STREET,FALSE,FALSE,731,7,69,2012,41.7673782,-87.62905503
8939873,12/21/12 0:00,STREET,FALSE,FALSE,911,9,58,2012,41.82913131,-87.69156542
8940356,12/21/12 0:00,STREET,FALSE,FALSE,1651,16,76,2012,41.9788938,-87.90646758
8940746,12/21/12 0:00,STREET,FALSE,FALSE,331,3,43,2012,41.77118345,-87.57291833
8943138,12/21/12 0:00,STREET,FALSE,FALSE,612,6,71,2012,41.75143668,-87.6499791
8940845,12/20/12 23:00,STREET,FALSE,FALSE,713,7,67,2012,41.79155709,-87.6585997
8946093,12/20/12 23:00,STREET,FALSE,FALSE,911,9,58,2012,41.82543295,-87.69369734
8939584,12/20/12 23:00,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,1522,15,25,2012,41.87463433,-87.76343718
8942428,12/20/12 23:00,STREET,FALSE,FALSE,922,9,58,2012,41.8153355,-87.70090349
8941465,12/20/12 22:00,STREET,FALSE,FALSE,921,9,58,2012,41.82210026,-87.69943179
8941905,12/20/12 21:30,STREET,FALSE,FALSE,922,9,58,2012,41.81373058,-87.68718517
8939737,12/20/12 21:00,STREET,FALSE,FALSE,1135,11,27,2012,41.8747759,-87.69785774
8939745,12/20/12 20:30,STREET,FALSE,FALSE,1032,10,30,2012,41.83537027,-87.71684124
8940007,12/20/12 20:00,STREET,FALSE,FALSE,1433,14,24,2012,41.90691858,-87.66488051
8940149,12/20/12 19:00,RESIDENCE,FALSE,FALSE,733,7,68,2012,41.7613389,-87.64688682
8939972,12/20/12 18:30,STREET,FALSE,FALSE,1724,17,16,2012,41.95795511,-87.70462778
8939523,12/20/12 18:10,STREET,FALSE,FALSE,1233,12,31,2012,41.85967199,-87.65662499
8940101,12/20/12 17:00,STREET,FALSE,FALSE,1434,14,24,2012,41.91224683,-87.67419345
8940345,12/20/12 16:30,STREET,FALSE,FALSE,624,6,44,2012,41.74992889,-87.60165825
8939336,12/20/12 15:20,STREET,FALSE,FALSE,2521,25,19,2012,41.92864693,-87.75095085
8939319,12/20/12 15:00,STREET,FALSE,FALSE,2515,25,19,2012,41.92543794,-87.76832828
9005905,12/20/12 14:00,STREET,FALSE,FALSE,1624,16,15,2012,41.95333783,-87.76320716
8951428,12/20/12 12:20,STREET,FALSE,FALSE,1231,12,28,2012,41.86935623,-87.66738309
9062945,12/20/12 12:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1125,,27,2012,,
8939097,12/20/12 12:00,STREET,FALSE,FALSE,1923,19,6,2012,41.95265122,-87.66349852
8939162,12/20/12 11:00,STREET,FALSE,FALSE,1235,12,31,2012,41.85630621,-87.64348624
8950403,12/20/12 11:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,723,7,68,2012,41.77539288,-87.64696061
8980787,12/20/12 10:00,OTHER,FALSE,FALSE,832,8,66,2012,41.77154535,-87.68328663
8940280,12/20/12 10:00,STREET,FALSE,FALSE,323,3,69,2012,41.76560859,-87.61057069
8951152,12/20/12 9:37,STREET,TRUE,FALSE,2534,25,23,2012,41.90277631,-87.726431
8965120,12/20/12 9:00,STREET,FALSE,FALSE,1024,10,29,2012,41.85668317,-87.70838474
8939908,12/20/12 8:00,STREET,FALSE,FALSE,122,1,32,2012,41.8805296,-87.63394265
8938858,12/20/12 8:00,OTHER,FALSE,FALSE,2521,25,19,2012,41.92527245,-87.74843131
8943305,12/20/12 7:30,STREET,FALSE,FALSE,2221,22,71,2012,41.73468952,-87.6656142
8940802,12/20/12 7:00,STREET,FALSE,FALSE,231,2,40,2012,41.79639719,-87.61941512
8938293,12/20/12 6:30,STREET,FALSE,FALSE,411,4,45,2012,41.74763533,-87.5880999
8938656,12/20/12 6:00,STREET,FALSE,FALSE,523,5,53,2012,41.67467096,-87.6239135
8939322,12/20/12 4:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1722,17,15,2012,41.95899059,-87.74733627
8938356,12/20/12 2:30,STREET,FALSE,FALSE,923,9,63,2012,41.79693843,-87.68915821
8939414,12/20/12 2:00,STREET,FALSE,FALSE,2535,25,23,2012,41.90699936,-87.72171446
8939254,12/20/12 1:30,STREET,FALSE,FALSE,815,8,57,2012,41.80572112,-87.72611912
8938704,12/20/12 1:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1723,17,14,2012,41.96118583,-87.71742787
8938368,12/20/12 0:01,STREET,FALSE,FALSE,912,9,59,2012,41.83312115,-87.6674029
8938728,12/20/12 0:00,STREET,FALSE,FALSE,1921,19,5,2012,41.94123013,-87.68264295
8938706,12/20/12 0:00,STREET,FALSE,FALSE,1935,19,7,2012,41.92584362,-87.63640609
8938772,12/19/12 23:50,STREET,FALSE,FALSE,1235,12,31,2012,41.85966223,-87.65357823
8940798,12/19/12 23:30,STREET,FALSE,FALSE,212,2,36,2012,41.82884834,-87.60630802
8938330,12/19/12 23:00,STREET,FALSE,FALSE,811,8,56,2012,41.79896758,-87.77088922
8938085,12/19/12 22:30,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1211,12,24,2012,41.90125153,-87.69276857
8938036,12/19/12 22:30,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,812,8,64,2012,41.77775827,-87.77116257
8939022,12/19/12 22:00,STREET,FALSE,FALSE,833,8,65,2012,41.76769326,-87.71783052
8940089,12/19/12 22:00,STREET,FALSE,FALSE,1212,12,24,2012,41.90134393,-87.68478554
8938299,12/19/12 21:00,STREET,FALSE,FALSE,323,3,69,2012,41.75895277,-87.62008686
8940054,12/19/12 21:00,STREET,FALSE,FALSE,1414,14,22,2012,41.92672413,-87.69881603
8943843,12/19/12 21:00,STREET,FALSE,FALSE,2012,20,4,2012,41.97648181,-87.67774604
8940298,12/19/12 20:30,STREET,FALSE,FALSE,414,4,46,2012,41.74582832,-87.57573872
8939051,12/19/12 20:00,STREET,FALSE,FALSE,1032,10,30,2012,41.83913252,-87.70667295
8938445,12/19/12 20:00,STREET,FALSE,FALSE,2511,25,18,2012,41.93669702,-87.79918634
8938848,12/19/12 19:20,STREET,FALSE,FALSE,2522,25,19,2012,41.92319874,-87.74807544
8937902,12/19/12 17:30,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1014,10,29,2012,41.86053363,-87.72271911
8938564,12/19/12 16:30,STREET,FALSE,FALSE,1623,16,11,2012,41.97255671,-87.76178549
8937759,12/19/12 16:00,SPORTS ARENA/STADIUM,FALSE,FALSE,511,5,49,2012,41.72165125,-87.62171565
8944068,12/19/12 16:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,613,6,71,2012,41.74323684,-87.64448902
8938712,12/19/12 16:00,STREET,FALSE,FALSE,1024,10,30,2012,41.84767563,-87.70772001
8939134,12/19/12 15:20,STREET,FALSE,FALSE,322,3,69,2012,41.76588351,-87.61152065
8940514,12/19/12 15:00,STREET,FALSE,FALSE,822,8,63,2012,41.79177735,-87.70568593
8941682,12/19/12 14:30,STREET,FALSE,FALSE,1231,12,28,2012,41.87763742,-87.65969251
8938717,12/19/12 13:45,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1231,12,28,2012,41.87396964,-87.67409854
9065372,12/19/12 12:00,STREET,FALSE,FALSE,2234,,75,2012,,
8938291,12/19/12 10:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2533,25,23,2012,41.91274047,-87.73634817
8943444,12/19/12 9:00,STREET,FALSE,FALSE,1935,19,7,2012,41.92570062,-87.63998313
8944018,12/19/12 9:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1034,10,31,2012,41.84592579,-87.68562081
8937800,12/19/12 8:30,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1135,11,28,2012,41.87124796,-87.68822173
8938245,12/19/12 7:45,STREET,FALSE,FALSE,2212,22,75,2012,41.68298084,-87.66986484
8938680,12/19/12 7:09,STREET,FALSE,FALSE,133,1,35,2012,41.84009434,-87.61767087
8937779,12/19/12 6:00,STREET,FALSE,FALSE,1823,18,8,2012,41.90217718,-87.63456235
8939330,12/19/12 6:00,STREET,FALSE,FALSE,2521,25,19,2012,41.92529044,-87.7465791
8936750,12/19/12 2:00,STREET,FALSE,FALSE,813,8,65,2012,41.78082619,-87.7300058
8937219,12/19/12 1:00,STREET,FALSE,FALSE,824,8,63,2012,41.78833617,-87.69377289
8937038,12/19/12 0:30,STREET,FALSE,FALSE,915,9,60,2012,41.8292743,-87.64105034
8938827,12/19/12 0:01,STREET,FALSE,FALSE,822,8,63,2012,41.7878022,-87.70844548
8937627,12/19/12 0:00,STREET,FALSE,FALSE,121,1,28,2012,41.8855858,-87.64505896
8937458,12/19/12 0:00,STREET,FALSE,FALSE,2222,22,73,2012,41.73159408,-87.65579479
8936790,12/18/12 23:15,STREET,FALSE,FALSE,824,8,63,2012,41.78765382,-87.69592476
8937021,12/18/12 23:00,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1914,19,3,2012,41.96313319,-87.65586222
8936798,12/18/12 23:00,STREET,FALSE,FALSE,822,8,62,2012,41.79338702,-87.71814216
8936978,12/18/12 22:40,ALLEY,FALSE,FALSE,2212,22,75,2012,41.68186767,-87.68543833
8936693,12/18/12 22:30,STREET,FALSE,FALSE,824,8,63,2012,41.7864911,-87.69955169
8942933,12/18/12 22:00,STREET,FALSE,FALSE,1434,14,22,2012,41.91698719,-87.68790825
8937682,12/18/12 21:00,STREET,FALSE,FALSE,2514,25,19,2012,41.93473778,-87.76160506
8937784,12/18/12 20:00,STREET,FALSE,FALSE,2534,25,20,2012,41.91277162,-87.73023072
8936518,12/18/12 20:00,STREET,FALSE,FALSE,1422,14,23,2012,41.90634114,-87.70903948
